"FBCP1_4.no","FBCP1_4.si","FBCP1_6.indígena?","FBCP1_6.mestizo/a?","FBCP1_7.casado","FBCP1_7.divorciado","FBCP1_7.separado","FBCP1_7.soltero","FBCP1_7.unión libre","FBCH_17.no","FBCH_17.si","FSCCN_23.hombre","FSCCN_23.mujer","FBCH_1.carretera/ calle pavimentada o adoquinada","FBCH_1.empedrado","FBCH_1.lastrado/ calle de tierra","FBCH_1.sendero","FBCH_2.casa o villa","FBCH_2.departamento","FBCH_2.mediagua","FBCH_2.rancho","FBCH_3.asbesto(eternit)?","FBCH_3.hormigón/losa/cemento?","FBCH_3.teja?","FBCH_3.zinc?","FBCH_4.asbesto/cemento (fibrolit)?","FBCH_4.hormigón/bloque/ladrillo?","FBCH_4.madera?","FBCH_5.cemento/ladrillo?","FBCH_5.cerámica/baldosa/vinyl?","FBCH_5.duela/ parquet/ tabloncillo/ tablón tratado/ piso flotante ?","FBCH_5.tabla/tablón no tratado?","FBCH_6.otra fuente por tubería?","FBCH_6.pozo?","FBCH_6.red pública?","FBCH_6.río/ vertiente/ acequia?","FBCH_7.no recibe agua por tubería, sino por otros medios?","FBCH_7.por tubería dentro de la vivienda?","FBCH_7.por tubería fuera de la vivienda pero dentro del edificio, lote o terreno?","FBCH_8.excusado y alcantarillado?","FBCH_8.excusado y pozo ciego?","FBCH_8.excusado y pozo séptico?","FBCH_8.no tiene?","FBCH_10.la queman?","FBCH_10.servicio municipal ?","FBCH_11","FBCH_12","FBCH_13.la beben tal como llega al hogar?","FBCH_13.la hierven?","FBCH_14.gas?","FBCH_14.leña/carbón?","FBCH_15.no","FBCH_15.si","FBCH_16.no","FBCH_16.si","FBCH_18.cedida?","FBCH_18.en arriendo?","FBCH_18.propia y la está pagando?","FBCH_18.propia y totalmente pagada ?","FBCP1_1","FBCP1_5","FBCP1_8.Educación Básica","FBCP1_8.Educación Media/Bachillerato","FBCP1_8.Superior","FIPA_4.no","FIPA_4.si","FIPA_5.entre una hora y menos de 24 horas?","FIPA_5.inmediatamente después de nacido (después del parto)?","FIPA_5.más de un día?","FIPA_5.menos de una hora?","FIPA_6.no","FIPA_6.si","FIPA_11.no","FIPA_11.si","FIPA_12.no","FIPA_12.si","FIPA_13.no","FIPA_13.si","FIPA_14","FIPA_15.no","FIPA_15.si","FIPA_17.no","FIPA_17.si","FIPA_19.no","FIPA_19.no sabe / no responde","FIPA_19.si","FIPA_20.no","FIPA_20.si","FIPA_21","FIPA_22.no","FIPA_22.si","FIPA_24.no","FIPA_24.no sabe / no responde","FIPA_24.si","FIPA_26.no","FIPA_26.si","FIPA_28.no","FIPA_28.no sabe / no responde","FIPA_28.si","FIPA_32.no","FIPA_32.si","FIPA_33.no","FIPA_33.no sabe / no responde","FIPA_33.si","FIPA_34.no","FIPA_34.si","FIPA_35.no","FIPA_35.si","FIPA_36.no","FIPA_36.no sabe / no responde","FIPA_36.si","FBCP1_3.no quería más hijos?","FBCP1_3.quería esperar mas tiempo ?","FBCP1_3.tener ese hijo?","FSCE_2.clínica/consultorio privado","FSCE_2.establecimientos de salud del msp","FSCE_2.hospital/clínica/dispensario del iess","FSCE_3","FSCE_4","FSCE_5.no","FSCE_5.si","FSCE_6.clínica/consultorio privado","FSCE_6.en casa","FSCE_6.establecimientos de salud del msp","FSCE_6.hospital/clínica/dispensario del iess","FSCE_7.médico","FSCE_7.obstetriz","FSCE_8.césaria","FSCE_8.normal (vaginal)","FSCE_9.a tiempo","FSCE_9.prematuro","FSCE_10.no","FSCE_10.si","FSCE_11","FSCE_12","FSCE_13","FSCE_14.clínica/consultorio privado","FSCE_14.consejo provincial/unidad municipal de salud","FSCE_14.establecimientos de salud del msp","FSCN_2.gramos","FSCN_2.kilos-gramos","FSCN_2.libras-onzas","FSCN_2.no sabe","FSCN_5.igual","FSCN_5.más grande","FSCN_5.pequeño","FSCN_6.no","FSCN_6.si","FSCN_6.si le entregaron pero se perdio","FSCN_7.no","FSCN_7.si","FSCN_9.no","FSCN_9.si","FSCN_11.no","FSCN_11.si","FSCN_13.no","FSCN_13.si","FSCCN_2","FSCCN_3","FSCCN_4","FSCCN_5.¿estaba enfermo?","FSCCN_5.¿para control niño sano?","FSCCN_6.clínica/consultorio privado","FSCCN_6.establecimientos de salud del msp","FSCCN_6.hospital/clínica/dispensario del iess","FSCCN_8","FSCCN_9","FSCCN_10","FSCCN_11","FSCCN_12","FSCCN_13","FSCCN_14","FSCCN_15","FSCCN_16","FSCCN_17","FSCCN_18","FSCCN_19","FSCCN_21.0-11","FSCCN_21.12-18","FSCCN_21.19-23","FSCCN_21.24-30","FSCCN_21.31-35","FSCCN_22","FIPA_1","FIPA_2","FIPA_3","FIEI_1.no","FIEI_1.si","FIEI_4.no","FIEI_4.si","dcronica"
0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,-0.0427402495050958,-0.0585570106977051,1,0,1,0,1,0,1,0,1,0,0,0,1.45418575466138,1.22912363196172,1,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,1,0.768406866115702,1,0,1,0,0,0,1,0,1,-0.934141010040384,1,0,0,0,1,1,0,1,0,0,0,1,0,0,1,0,1,1,0,1,0,0,1,0,0,0,1,0,0.0644695693692023,0.677356517547599,0,1,0,0,1,0,0,1,0,1,1,0,1,0,-0.519047072792045,-1.00888249066132,0.384352400674838,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,1,0,-0.253069330898656,-0.0650755852043919,-0.167045671757598,0,1,0,1,0,0.249405783409102,0.274809270739391,0.128964906501123,0.0105247989452684,-0.154137481759158,0.129260666246221,0.00903842846171939,0.130191166971035,0.00750358129053493,-0.147384629597085,0.129854237642003,0.0120757455184877,0,1,0,0,0,-0.356617601999581,-0.915915826367073,-0.992275400670931,-0.903702722473547,0,0,1,0,"0"
1,0,0,1,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,-0.780091619999308,-0.943689967825466,0,1,1,0,1,0,1,0,0,1,0,0,0.371361985083422,-0.890081008522681,0,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,1,-0.574931285436451,0,1,1,0,0,0,1,0,1,-0.934141010040384,1,0,1,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,-0.505134200908215,0.322569329163216,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0.142029515551235,0.127594860753482,0.564061525237199,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,1,1,0,0.217147033006211,-0.183682721675744,-0.167045671757598,0,1,0,1,0,1.34325848766937,1.4301877522247,2.42267922777654,2.41095201162559,1.44605017461309,2.41794802982847,2.41168830911852,2.44079619357647,2.42585483745573,1.44357356902763,2.43602936422614,1.36178196670208,1,0,0,0,0,-1.12642852843483,1.08361572267821,1.08134139430664,1.08497665795706,1,0,1,0,"0"
1,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0.694611120989116,0.826575946430056,1,0,0,0,1,0,1,0,0,0,0,1,0.642067927477912,-0.183679461694548,0,0,1,1,0,0,1,0,0,1,0,0,1,0,1,0,1,-0.574931285436451,0,1,1,0,0,0,1,0,1,-0.934141010040384,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,1,0,0,-0.125398354056604,-1.09657942437432,0,1,1,0,0,0,1,0,1,0,1,0,0,1,-0.519047072792045,-1.00888249066132,0.384352400674838,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,1,0,1,0,-0.253069330898656,-0.0650755852043919,-0.167045671757598,0,1,1,0,0,-1.93829962511144,-0.880569210745915,-2.1647494147743,-1.18968880739489,-1.41291160409249,-2.15942669733603,-1.19228651186668,-2.1804138596344,-1.20167204679206,-1.39889847684362,-2.17632088894214,-1.19103118033462,0,0,0,0,0,1.87583408466263,-0.915915826367073,-0.992275400670931,-0.903702722473547,1,0,1,0,"0"
1,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,-0.0427402495050958,-0.0585570106977051,0,1,1,0,1,0,0,1,0,0,0,1,1.04812684106965,0.522722085133584,1,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0.0967377903396252,1,0,1,0,0,0,1,0,1,-0.934141010040384,1,0,0,0,1,1,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,1,0,0,0,1,0,0.823941263072426,-0.38700504760555,0,1,0,0,1,0,1,0,1,0,1,0,0,1,-0.519047072792045,-1.00888249066132,0.384352400674838,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,1,1,0,-0.0179611489462222,-0.183682721675744,-0.167045671757598,0,1,0,1,0,1.34325848766937,1.4301877522247,1.27582206713883,1.21073840528543,0.924598718259024,1.27360434803735,1.21036336879012,1.28549368027375,1.21667920937313,0.925129706292131,1.28294180093407,1.21518267137159,1,0,0,0,0,-1.12642852843483,1.08361572267821,1.08134139430664,1.08497665795706,1,0,1,0,"0"
1,0,0,1,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,-0.0427402495050958,-0.0585570106977051,1,0,1,0,1,0,1,0,0,0,0,1,0.912773869872403,1.22912363196172,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,1.44007594189178,1,0,0,1,0,0,1,0,1,0.692350715432528,1,0,0,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,3.2922242676079,-1.09657942437432,0,1,0,0,1,0,1,0,1,0,1,0,0,1,-0.519047072792045,-1.00888249066132,0.384352400674838,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,1,0,-0.253069330898656,-0.183682721675744,-0.0483096463933397,0,1,0,0,1,-0.84444692085117,-0.880569210745915,-1.01789225413659,-1.18968880739489,-1.41291160409249,-1.0150830155449,-1.19228651186668,-1.02511134633168,-1.20167204679206,-1.39889847684362,-1.02323332565007,-1.19103118033462,0,0,0,0,1,1.10602315822739,-0.915915826367073,-0.992275400670931,-0.842512587691067,1,0,1,0,"0"
1,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,-0.0427402495050958,-0.0585570106977051,0,1,1,0,1,0,1,0,0,1,0,0,1.18347981226689,-0.183679461694548,0,1,0,0,1,0,1,0,0,1,0,0,1,1,0,1,0,0.245392952064387,0,0,1,0,1,0,0,1,0,0.0768395954339489,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0.0644695693692023,-0.38700504760555,0,1,1,0,0,0,0,1,0,1,1,0,1,0,1.51513311025015,-0.589015549430437,-0.216413362219207,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,1,0,1.51024203374459,-0.183682721675744,-0.167045671757598,0,1,1,0,0,0.707471780623754,0.813055642331305,0.711574113574549,0.715794285590956,0.635815232048582,0.710593013421078,0.714960957155289,0.717090655684138,0.718039330908254,0.638011846593398,0.715628520606996,0.719045404497515,1,0,0,0,0,-1.43435289900892,1.08361572267821,1.08134139430664,1.08497665795706,1,0,1,0,"1"
1,0,0,1,0,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,-0.780091619999308,-0.943689967825466,1,0,1,0,1,0,1,0,0,0,0,1,1.18347981226689,-0.183679461694548,0,0,1,1,0,0,1,0,0,1,0,0,1,0,1,0,1,-0.574931285436451,0,1,1,0,0,0,1,0,1,-0.934141010040384,0,1,0,0,1,1,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,1,0,1,0,-0.695002124334021,0.322569329163216,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0.271368802648554,0.782202567376357,-0.0312681128610164,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,1,0,1,0,1,0,-0.253069330898656,-0.0650755852043919,-0.167045671757598,0,1,0,1,0,0.249405783409102,-0.0227344431606457,0.128964906501123,0.0105247989452684,-0.154137481759158,0.129260666246221,0.00903842846171939,0.130191166971035,0.00750358129053493,-0.147384629597085,0.129854237642003,0.0120757455184877,0,0,0,1,0,0.490174417079189,-0.915915826367073,-0.898020091808314,-0.934297789864787,1,0,1,0,"0"
1,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,-0.780091619999308,-0.943689967825466,0,1,1,0,1,0,0,1,0,0,0,1,0.912773869872403,-0.183679461694548,0,1,0,1,0,1,0,0,0,0,1,0,1,0,1,0,1,-1.24660036121253,1,0,1,0,0,0,1,0,1,-0.934141010040384,0,1,1,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0.254337492795008,-0.38700504760555,0,1,0,0,1,0,0,1,1,0,1,0,0,1,7.14526627332756,-1.00888249066132,-0.646598419249562,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,1,0,-0.253069330898656,0.172138687738312,-0.167045671757598,0,1,0,1,0,-1.93829962511144,-2.03594769223122,-1.01789225413659,-1.18968880739489,-1.41291160409249,-1.0150830155449,-1.19228651186668,-1.02511134633168,-1.20167204679206,-1.39889847684362,-1.02323332565007,-1.19103118033462,0,0,0,0,1,1.10602315822739,-0.915915826367073,-0.992275400670931,-0.903702722473547,1,0,1,0,"0"
1,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,-0.0427402495050958,-0.0585570106977051,1,0,1,0,1,0,1,0,1,0,0,0,0.371361985083422,-0.183679461694548,1,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,1,2.78341409344393,1,0,1,0,0,0,1,0,1,-0.934141010040384,0,1,1,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,-0.884870047759827,2.09650527108513,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0.355903680560759,0.258674702842973,-0.358070398450136,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0,1,0,1,0,0.687363396911078,-0.183682721675744,-0.167045671757598,0,1,0,1,0,-0.354943404514684,-0.363532659861275,-0.238289784615855,-0.373816069647077,-0.264529204300261,-0.237189140941778,-0.375658319340862,-0.239767954558739,-0.37970716913171,-0.257139641978094,-0.239395596968773,-0.373191642260815,0,0,1,0,0,0.182250046505091,1.08361572267821,1.08134139430664,1.08497665795706,1,0,1,0,"1"
1,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,-0.780091619999308,-0.943689967825466,1,0,1,0,1,0,1,0,1,0,0,0,0.506714956280667,-0.890081008522681,0,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,1,-0.574931285436451,0,1,1,0,0,0,1,0,1,0.692350715432528,0,1,0,0,1,1,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,-0.695002124334021,-0.032217859221167,0,1,0,0,0,0,1,0,1,0,1,0,0,1,1.39703126373786,0.300989365677417,-0.646598419249562,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,1,0,-0.135515239922439,-0.0650755852043919,-0.167045671757598,0,1,0,0,1,0.249405783409102,-0.406506805115347,0.128964906501123,0.0105247989452684,-0.154137481759158,0.129260666246221,0.00903842846171939,0.130191166971035,0.00750358129053493,-0.147384629597085,0.129854237642003,0.0120757455184877,0,0,1,0,0,0.105268953861566,-0.915915826367073,-0.803764782945697,-0.934297789864787,1,0,1,0,"0"
1,0,0,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0.694611120989116,-0.0585570106977051,0,0,1,0,1,0,0,1,0,0,0,1,0.371361985083422,-0.183679461694548,0,1,0,1,0,1,0,0,0,0,1,0,1,0,1,0,1,1.44007594189178,0,1,1,0,0,0,1,0,1,0.692350715432528,1,0,0,0,1,1,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,1,0,0,1,-1.07473797118563,1.03214370593198,0,1,0,0,0,1,0,1,1,0,1,0,0,1,0.119645706051255,1.61086122201615,-0.646598419249562,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,-0.253069330898656,-0.183682721675744,1.2577866326135,0,1,0,0,1,-0.84444692085117,-0.880569210745915,-1.01789225413659,-1.18968880739489,-0.154137481759158,-1.0150830155449,-1.19228651186668,-1.02511134633168,-1.20167204679206,-0.147384629597085,-1.02323332565007,-1.19103118033462,0,0,0,1,0,0.567155509722714,-0.915915826367073,-0.992275400670931,-0.903702722473547,1,0,1,0,"0"
1,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0.694611120989116,0.826575946430056,0,1,1,0,1,0,1,0,0,0,0,1,1.86024466825312,0.522722085133584,1,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,1,0.768406866115702,1,0,1,0,1,0,0,0,1,0.692350715432528,0,1,0,0,1,0,1,1,0,0,0,1,0,0,1,0,1,1,0,0,0,1,0,0,1,0,1,0,0.0644695693692023,-0.38700504760555,0,1,0,0,1,0,1,0,1,0,1,0,1,0,-0.228906877131357,0.849195363676307,-0.360199519145074,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,1,0,1,0,-0.253069330898656,-0.183682721675744,0.307898429699435,1,0,0,1,0,-0.84444692085117,-0.196470427208761,0.128964906501123,0.0105247989452684,-0.154137481759158,0.129260666246221,0.00903842846171939,0.130191166971035,0.00750358129053493,-0.147384629597085,0.129854237642003,0.0120757455184877,0,0,0,1,0,0.33621223179214,-0.915915826367073,-0.992275400670931,-0.903702722473547,1,0,0,1,"0"
1,0,0,1,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,-0.0427402495050958,-0.0585570106977051,1,0,1,0,1,0,1,0,1,0,0,0,0.371361985083422,1.22912363196172,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,2.11174501766786,1,0,1,0,1,0,0,0,1,-0.934141010040384,1,0,0,0,1,1,0,1,0,0,0,1,0,0,1,1,0,1,0,1,0,0,0,0,1,0,1,0,1.58341295677565,-0.741792235989933,0,1,0,0,1,0,1,0,0,1,0,1,1,0,-0.092828934600234,0.988833546512612,0.0980632415956259,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,1,0,1,0,-0.135515239922439,0.0535315512669601,-0.167045671757598,0,1,0,0,1,0.228556699202047,0.316837040298855,0.211938267044899,0.553020091453189,0.605550455174623,0.212052180441807,0.552036042767894,0.213775535856254,0.554049698235826,0.607921628920845,0.213278358283475,0.555878815414702,0,0,1,0,0,-0.0486932314254828,1.08361572267821,1.08134139430664,1.08497665795706,1,0,1,0,"0"
1,0,0,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,-0.780091619999308,-0.943689967825466,0,1,1,0,1,0,1,0,1,0,0,0,1.58953872585863,-0.183679461694548,1,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,-0.574931285436451,0,1,1,0,1,0,0,1,0,0.600296660143657,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0.0644695693692023,0.322569329163216,0,1,0,0,1,0,1,0,1,0,1,0,0,1,-0.519047072792045,-1.00888249066132,0.384352400674838,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,1,0,-0.253069330898656,-0.183682721675744,0.0704263789709185,0,1,0,1,0,1.34325848766937,1.4301877522247,1.27582206713883,0.441721034425268,0.732019122769675,1.27360434803735,0.440633928730553,1.28549368027375,0.441919568669043,0.733660858803197,1.28294180093407,0.444311453035325,1,0,0,0,0,-1.3573718063654,1.08361572267821,1.08134139430664,1.08497665795706,0,0,1,0,"0"
1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1.43196249148333,0.826575946430056,0,1,1,0,1,0,1,0,0,0,0,1,-0.846814755691785,-0.183679461694548,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,-0.574931285436451,0,1,1,0,0,0,1,1,0,0.322268966559177,1,0,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1.879406401311,-1.18532882836444,1,0,0,0,1,0,1,0,0,1,1,0,1,0,-0.466442754197309,-0.830735826045262,0.271790303508032,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0.0995929420299944,-0.0650755852043919,-0.167045671757598,0,1,0,1,0,-2.58027898982577,-2.71403637881553,-2.81183525093528,-2.28353667854213,-2.521130592493,-2.80509436511743,-2.28714722798648,-2.83226477751478,-2.30368770436695,-2.50072555221585,-2.82692207596772,-2.28751595825668,0,0,0,0,0,2.95356938167197,-0.915915826367073,-0.678091037795541,-0.934297789864787,1,0,1,0,"0"
1,0,0,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,-0.0427402495050958,-0.0585570106977051,1,0,1,0,1,0,0,1,0,1,0,0,0.236009013886177,-0.183679461694548,0,1,0,0,1,1,0,0,0,0,1,0,1,0,1,0,1,1.44007594189178,1,0,1,0,0,0,1,0,1,-0.934141010040384,0,1,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0,-0.884870047759827,1.03214370593198,0,1,1,0,0,0,0,1,1,0,1,0,1,0,0.672461291020284,-0.347943406216744,-0.180879768032227,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,1,0,1,0,-0.253069330898656,-0.0650755852043919,-0.167045671757598,0,1,0,0,1,0.249405783409102,-0.0131925108065011,0.128964906501123,0.0105247989452684,1.10463664057417,0.129260666246221,0.00903842846171939,0.130191166971035,0.00750358129053493,1.10412921764945,0.129854237642003,0.0120757455184877,0,0,1,0,0,0.105268953861566,1.08361572267821,1.08134139430664,1.08497665795706,1,0,0,1,"0"
1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,-0.0427402495050958,-0.0585570106977051,1,0,1,0,1,0,1,0,0,1,0,0,0.236009013886177,-0.890081008522681,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0.0967377903396252,0,1,1,0,0,0,1,0,1,-0.934141010040384,1,0,0,0,1,1,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0.0644695693692023,0.322569329163216,0,1,0,0,0,1,1,0,0,1,1,0,0,1,-0.519047072792045,2.92073307835488,-0.646598419249562,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,-0.253069330898656,0.0535315512669601,-0.167045671757598,0,1,0,1,0,-0.432189979621739,-0.369823938282604,-0.378594697550876,-0.409721000495857,-0.542980131021362,-0.377186558363987,-0.411596496246665,-0.381106060214736,-0.415880202899192,-0.533984537648587,-0.38046272871532,-0.409183128066551,0,0,0,1,0,0.33621223179214,-0.915915826367073,-0.992275400670931,-0.903702722473547,1,0,1,0,"1"
1,0,0,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,-1.51744299049352,-0.943689967825466,0,1,1,0,1,0,1,0,1,0,0,0,-0.440755842100049,-0.183679461694548,1,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,1,2.78341409344393,1,0,0,1,0,0,1,0,1,0.692350715432528,1,0,0,0,1,1,0,1,0,0,0,1,0,0,1,0,1,1,0,0,0,1,0,0,1,0,1,0,5.76050727214338,-0.741792235989933,0,1,0,0,1,0,1,0,0,1,1,0,0,1,-0.519047072792045,-1.00888249066132,0.384352400674838,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,1,0,1,0,-0.135515239922439,-0.183682721675744,-0.167045671757598,0,1,0,1,0,-3.03215232937171,-3.19132617371653,-3.31160657541201,-3.59011602007521,-3.93045984875915,-3.30377037912715,-3.59493639252349,-3.33571637293712,-3.62002330295726,-3.9019261713367,-3.32940845223421,-3.59724503204082,0,0,0,0,0,2.87658828902845,-0.915915826367073,-0.835183219233236,-0.903702722473547,1,0,0,1,"0"
1,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,-0.780091619999308,-0.943689967825466,1,0,1,0,1,0,0,1,0,0,0,1,1.58953872585863,-0.183679461694548,1,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0.768406866115702,0,1,1,0,0,0,1,0,1,0.692350715432528,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,-1.26460589461144,0.322569329163216,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0.981345159871466,0.109823519112425,-0.350114967125321,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,1,1,0,-0.135515239922439,0.0535315512669601,-0.167045671757598,0,1,0,0,0,0.249405783409102,0.181208238219313,0.128964906501123,1.21073840528543,1.10463664057417,0.129260666246221,1.21036336879012,0.130191166971035,1.21667920937313,1.10412921764945,0.129854237642003,1.21518267137159,0,0,1,0,0,0.0282878612180418,1.08361572267821,1.08134139430664,1.08497665795706,1,0,0,1,"0"
